,paragraph,error_message,polarity_class,polarity_score,emotion
377,পাইকগাছা সমাবেশটি সফল সার্থক তুলুন,,stronglyPositive,0.9764345169067384,"{""neutral"":0.1562957912683487,""happy"":0.9141073822975159,""anger/disgust"":0.0009080262971110642,""sadness"":0.0003305779246147722,""surprise"":0.00047757290303707123,""fear"":0.00017961238336283714}"
378,সন্ত্রাস আওয়ামী লীগ নিপাত যাক,,stronglyNegative,-0.9997499227523804,"{""neutral"":0.0009083992918021977,""happy"":0.0014176145195960999,""anger/disgust"":0.9968781471252441,""sadness"":0.0044053904712200165,""surprise"":0.0005593554815277457,""fear"":0.00018274433386977762}"
379,ইনশাআল্লাহ আগামীতে তোমরাই সফল,,stronglyPositive,0.999680495262146,"{""neutral"":0.0036285161040723324,""happy"":0.9962555170059204,""anger/disgust"":0.0015973664121702313,""sadness"":0.0009383431170135736,""surprise"":0.0013425069628283381,""fear"":0.00016413239063695073}"
380,লাভ সবাই চেয়্যারের পাগল,,stronglyNegative,-0.9993759393692015,"{""neutral"":0.0005215771379880607,""happy"":0.0004495962639339268,""anger/disgust"":0.9986400008201599,""sadness"":0.002409870969131589,""surprise"":0.0003897047135978937,""fear"":0.00003217026824131608}"
381,অবৈধ সরকার বিএনপিকে এতো ভয় পায়,,stronglyNegative,-0.9999413967132568,"{""neutral"":0.004633604548871517,""happy"":0.0007969277794472873,""anger/disgust"":0.9730271100997925,""sadness"":0.020117472857236862,""surprise"":0.01226853672415018,""fear"":0.013824880123138428}"
382,মাশাআল্লাহ আলহামদুলিল্লাহ মহা সমাবেশ সফল হউক কামনা করছি,,stronglyPositive,0.9998764991760256,"{""neutral"":0.0008253247360698879,""happy"":0.9991104006767273,""anger/disgust"":0.00017665802442934364,""sadness"":0.00022933565196581185,""surprise"":0.001713138772174716,""fear"":0.00006093675619922578}"
383,ইনশাআল্লাহ দেশের আকাশে কালিমার পতাকা উড়বে,,stronglyPositive,0.9959310054779054,"{""neutral"":0.024509437382221222,""happy"":0.9574565291404724,""anger/disgust"":0.02223852463066578,""sadness"":0.007687203586101532,""surprise"":0.0021357291843742132,""fear"":0.0015532197430729866}"
384,সমাবেশের যেনো সিয়রাচারি সরকার যেনো দেশে থাকতে বড় আন্দোলনের ঘোষণা এভাবে সরকারের নির্যাতন সহ্য আন্দোলন মরা ভালো মানুষের,,stronglyNegative,-0.9998699188232422,"{""neutral"":0.002579563995823264,""happy"":0.005355550907552242,""anger/disgust"":0.9632903933525085,""sadness"":0.11026781052350998,""surprise"":0.004257329273968935,""fear"":0.007796835154294968}"
385,টাকা দেশ জয় জয় জয়ের চাইতে দীর্ঘস্থায়ী দেশ জয় তিন প্রথমত যুদ্ধ যুদ্ধ আমেরিকা আফগানিস্তান ইরাক জয় পদ্ধতিতে দেশ জয় দীর্ঘদিন পরাজিত দেশের জনগণ দখলদারকে ঘৃণা জনগণ এক সময় জেগে উঠে দেশকে শত্রু মুক্ত দখলদারিত্ব বজায় রাখতে প্রচুর শক্তি ব্যয় ব্যয়বহুল দ্বিতীয়ত ধর্ম প্রচার ধর্ম গ্রহণের জনগণ আল্লাহর অনুগত হিসেবে বহিরাগত ধর্ম প্রচারকদেরকে দেশে স্বাগত শাসন ক্ষমতা দান তৃতীয়ত অর্থনৈতিক বিজয়ের অর্থাৎ টাকার গন্ধ ছড়িয়ে দেশকে অর্থ সাহায্য দেয়া দাতাগোষ্ঠী দেশটি জয় নিয়েছে সহজে বুঝা অর্থনৈতিক সাহায্যের নামে দেশ জয় আক্রমণ কোনরূপ বাড়াবাড়ি লাগে শান্তিপূর্ণ উপায়ে সম্পন্ন দেশের জনগণ টের পায় দেশ অন্যের দখলে রাস্তায় সৈন্য পায় ধর্মও কম অপরিবর্তিত স্বাধীনভাবে চলাফেরা কথা এমনকি শাসন ক্ষমতায় দেশে নির্বাচনও দেশ অন্যের দখলে জনগণকে বুঝতে দেশের সম্পদ দখলদার দেশে সকল ব্যবস্থা পাকাপোক্ত এক দেশ দেশের স্থায়ীভাবে বিজয় লাভ দেশে মাথাপিছু বৈদেশিক ঋণের পরিমাণ বর্তমানে বাংলাদেশের গরিব দেশগুলোর বৈদেশিক ঋণ ১৯৮০ সালের চাইতে ১৯৯০ সালে ৬১ বৃদ্ধি পেয়েছে ঋণের সুদ বাবদ প্রত্যেক বছর করের বোঝা জনগণের বাড়ছে আয় পরিমাণ সম্পদ বিদেশে অর্থনৈতিক বিজয়ের ফসল হিসেবে বিজয়ী দেশসমূহ দেশের সম্পদ,,weaklyNegative,-0.5922066450119019,"{""neutral"":0.013563387095928192,""happy"":0.04433457925915718,""anger/disgust"":0.9033927917480469,""sadness"":0.333875447511673,""surprise"":0.02988269180059433,""fear"":0.07283633947372437}"
386,ইনশাল্লাহ আজকের সমাবেশ সফল,,stronglyPositive,0.9972331523895264,"{""neutral"":0.002530688652768731,""happy"":0.9975224137306213,""anger/disgust"":0.000523808877915144,""sadness"":0.0004175270441919565,""surprise"":0.0008638493600301445,""fear"":0.00009447045158594847}"
387,লড়াই লড়াই লড়াই চাই কালেদা জিয়ার মুক্তি চাই জিয়ার সৈনিক,,stronglyPositive,0.9998791217803956,"{""neutral"":0.005179678555577993,""happy"":0.005694426596164703,""anger/disgust"":0.9870364665985107,""sadness"":0.012569314800202847,""surprise"":0.002243735594674945,""fear"":0.0015042221639305353}"
388,ঠাকুরগাঁও জেলা বলছি ইনশাল্লাহ আজকে চট্টগ্রামে বিএনপির সমাবেশ হবেই,,neutral,0.19992356300354,"{""neutral"":0.7402932643890381,""happy"":0.29942336678504944,""anger/disgust"":0.025496533140540123,""sadness"":0.002569831209257245,""surprise"":0.0013410878600552678,""fear"":0.0006174498121254146}"
389,সমাবেশ সফল ধরনের হামলা হট্টগোল কাম্য,,stronglyNegative,-0.999810028076172,"{""neutral"":0.03117981366813183,""happy"":0.0459967665374279,""anger/disgust"":0.8955568671226501,""sadness"":0.07230152189731598,""surprise"":0.003799953730776906,""fear"":0.00401951652020216}"
390,সমাবেশে আমিও আছি দেশের জিবন দিতেও রাজি,,weaklyPositive,0.589915680885315,"{""neutral"":0.10761644691228867,""happy"":0.8376050591468811,""anger/disgust"":0.03943353518843651,""sadness"":0.019881494343280792,""surprise"":0.012860920280218124,""fear"":0.004674486815929413}"
391,সফল স্বার্থক,,stronglyPositive,0.999823021888733,"{""neutral"":0.01000219490379095,""happy"":0.9804477691650391,""anger/disgust"":0.010512218810617924,""sadness"":0.002819428453221917,""surprise"":0.007336531300097704,""fear"":0.0004625281726475805}"
392,পুলিশ ভাইদের একটাই দাবি নিরপেক্ষ অবস্থান,,weaklyPositive,0.5611635208129884,"{""neutral"":0.021119477227330208,""happy"":0.00859032105654478,""anger/disgust"":0.9674105048179626,""sadness"":0.021103259176015854,""surprise"":0.0025098298210650682,""fear"":0.002131834626197815}"
393,বাংলাদেশ জিন্দাবাদ বিএনপি জিন্দাবাদ দেশ বাচাঁও মানুষ বাচাঁও সৈরাচার নিপাত যাক গনতন্ত্র মুক্তি চাই,,stronglyPositive,0.9764485836029052,"{""neutral"":0.06750842183828354,""happy"":0.08204569667577744,""anger/disgust"":0.8598339557647705,""sadness"":0.03376156464219093,""surprise"":0.006142637692391872,""fear"":0.0043192096054553986}"
394,আসসালামু আলাইকুম টুম্পা আপু কেমন আছেন,,neutral,0.1999732971191406,"{""neutral"":0.9820422530174255,""happy"":0.00752841355279088,""anger/disgust"":0.0023047886788845062,""sadness"":0.006154919974505901,""surprise"":0.0013186377473175526,""fear"":0.0019300064304843545}"
395,আল্লাহ সবাইকে রহমত কর,,stronglyPositive,0.9953433752059936,"{""neutral"":0.1389438509941101,""happy"":0.8772246241569519,""anger/disgust"":0.0005491561605595052,""sadness"":0.004297134932130575,""surprise"":0.0010363548062741756,""fear"":0.005441736895591021}"
396,যমুনা টিভির রিপোর্টার দেখছি বিএনপির মুখপাত্র হিসেবে,,neutral,-0.1987995386123657,"{""neutral"":0.6456823348999023,""happy"":0.005819868762046099,""anger/disgust"":0.27286297082901,""sadness"":0.01159303355962038,""surprise"":0.12895190715789795,""fear"":0.006212104577571154}"
397,১০ লাখ বলছিল ১০ হাজারও হবেনা,,stronglyNegative,-0.96662335395813,"{""neutral"":0.20104773342609406,""happy"":0.004228118807077408,""anger/disgust"":0.08050783723592758,""sadness"":0.5520263314247131,""surprise"":0.15987229347229004,""fear"":0.04627719894051552}"
398,সমা সফর হেক,,weaklyNegative,-0.5887463569641114,"{""neutral"":0.5214492082595825,""happy"":0.06664049625396729,""anger/disgust"":0.11209786683320999,""sadness"":0.28880324959754944,""surprise"":0.048314470797777176,""fear"":0.04991399496793747}"
399,ক্যামেরার ২০ ২৫ দাঁড় মিছিল বানিয়ে প্রচার সমাবেশে জনসমাগম বাড়ানোর,,weaklyNegative,-0.5964003801345825,"{""neutral"":0.34258681535720825,""happy"":0.00459485175088048,""anger/disgust"":0.25399667024612427,""sadness"":0.032926321029663086,""surprise"":0.2530514597892761,""fear"":0.07904557883739471}"
400,ধন্যবাদ ওদেরকে সফল,,stronglyPositive,0.99899160861969,"{""neutral"":0.0012736594071611762,""happy"":0.9981946349143982,""anger/disgust"":0.0012544194469228387,""sadness"":0.0007331992383114994,""surprise"":0.0006306986324489117,""fear"":0.000054324580560205504}"
